date,code,name,buy_date,buy_price,first_money,sell_price,revenue_rate,return_money
2025-01-03,122630,KODEX 레버리지,2025-01-02,13800,4995600,13835,-0.046757246376802106,5000757.595000001
2025-01-06,252670,KODEX 200선물인버스2X,2025-01-03,2600,4997200,2475,-5.100480769230773,4749814.575
2025-01-10,233740,KODEX 코스닥150레버리지,2025-01-03,6801.0,3488913.0,7433.75,8.989823187766515,3807793.479375
2025-01-15,233740,KODEX 코스닥150레버리지,2025-01-13,7350.0,5027400.0,7468.75,1.3132227891156463,5100962.0625
2025-02-03,233740,KODEX 코스닥150레버리지,2025-01-31,7831.0,6578040.0,7515.75,-4.3196287191929486,6303760.155
2025-02-07,252670,KODEX 200선물인버스2X,2025-02-04,2435,4918700,2330,-4.605646817248456,4699540.100000001
2025-02-20,233740,KODEX 코스닥150레버리지,2025-02-04,7685.879725085911,4903591.264604811,8795.5,14.115472062169612,5603111.7064999975
2025-02-25,122630,KODEX 레버리지,2025-02-20,16915,4685455,16120,-4.992920484776817,4458542.140000001
2025-02-28,233740,KODEX 코스닥150레버리지,2025-02-21,8799.5,5596482.0,8656.5,-1.9226546962895577,5497275.698999999
2025-03-06,233740,KODEX 코스닥150레버리지,2025-03-05,8355.5,6475512.5,8305.5,-0.8975106217461514,6427107.35625
2025-03-11,251340,KODEX 코스닥150선물인버스,2025-03-05,3712.0,2431360.0,3916.5,5.200895743534484,2561459.53875
2025-03-14,251340,KODEX 코스닥150선물인버스,2025-03-13,3843.0,6517728.0,3840.0,-0.37794691647150047,6502871.04
2025-04-01,251340,KODEX 코스닥150선물인버스,2025-03-18,3748.0,2998400.0,4113.25,9.430579642475998,3285664.1000000006
2025-04-03,251340,KODEX 코스닥150선물인버스,2025-04-02,4125.0,3279375.0,4233.25,2.3203060606060633,3360385.599375
2025-04-11,251340,KODEX 코스닥150선물인버스,2025-04-08,4273.0,3358578.0,4134.75,-3.530578633278722,3245038.62975
2025-04-21,252670,KODEX 200선물인버스2X,2025-04-01,2250,6990750,2300,1.9188888888888966,7135380.849999999
2025-04-22,122630,KODEX 레버리지,2025-04-15,14450,3236800,14585,0.6328546712802859,3262139.44
2025-04-28,233740,KODEX 코스닥150레버리지,2025-04-22,6909.8,3634554.8000000003,7132.5,2.9181242582998093,3746067.4575
