label,ticks,time_mode,trades,wins,losses,win_rate,net_pnl,final_equity,return_pct,profit_factor,max_drawdown_pct,avg_trade_pnl,days,green_days,red_days,green_rate,best_day,worst_day,avg_day,median_day,daily_csv,score
ticks_4__opening,4,opening,75,53,22,70.66666666666667,270.2875000000203,10270.287500000048,2.702875000000482,1.2424347748091393,-2.854914826975663,3.603833333333604,19,9,10,47.368421052631575,210.375,-89.2178571428536,14.225657894737912,-3.264285714286963,/Users/yonghyuk/newcodex/mnq_backtest_output/ticks_4__opening_daily.csv,7.124038902249033
ticks_6__opening,6,opening,75,53,22,70.66666666666667,270.2875000000203,10270.287500000048,2.702875000000482,1.2424347748091393,-2.854914826975663,3.603833333333604,19,9,10,47.368421052631575,210.375,-89.2178571428536,14.225657894737912,-3.264285714286963,/Users/yonghyuk/newcodex/mnq_backtest_output/ticks_6__opening_daily.csv,7.124038902249033
ticks_8__opening,8,opening,74,52,22,70.27027027027027,269.5625000000203,10269.562500000047,2.695625000000468,1.2417844849816904,-2.854914826975663,3.642736486486761,19,9,10,47.368421052631575,210.375,-89.2178571428536,14.187500000001075,-3.264285714286963,/Users/yonghyuk/newcodex/mnq_backtest_output/ticks_8__opening_daily.csv,7.108985424319632
