date,code,name,buy_date,buy_price,first_money,sell_price,revenue_rate,return_money
2024-04-22,122630,KODEX 레버리지,2024-04-19,18015,49541250,18110,0.22654732167639613,49727796.25
2024-04-30,252670,KODEX 200선물인버스2X,2024-04-18,2225,49541850,2100,-5.909550561797757,46688462.1
2024-04-30,122630,KODEX 레버리지,2024-04-23,18280,49648480,18980,3.523577680525178,51472355.48000001
2024-05-03,233740,KODEX 코스닥150레버리지,2024-05-02,11874.0,49087116.0,11885.75,-0.20119273201953933,49061986.964250006
2024-05-24,251340,KODEX 코스닥150선물인버스,2024-05-16,3469.0,19613726.0,3670.75,5.507073364081871,20723288.86925
2024-05-29,233740,KODEX 코스닥150레버리지,2024-05-23,10518.0,54893442.0,10382.5,-1.5863353299106253,54104988.098749995
2024-06-07,122630,KODEX 레버리지,2024-06-03,18580,48995460,19425,4.241079117330459,51146889.4125
2024-06-10,252670,KODEX 200선물인버스2X,2024-05-31,2125,49140625,2070,-2.8843529411764717,47796946.875000015
2024-06-18,233740,KODEX 코스닥150레버리지,2024-06-17,11030.0,9893910.0,11013.75,-0.4471044877606455,9864514.749375
2024-06-20,233740,KODEX 코스닥150레버리지,2024-06-19,11114.0,49446186.0,10878.75,-2.4135246086017617,48326959.411875
2024-06-25,122630,KODEX 레버리지,2024-06-20,20750,49302000,20230,-2.802265060240952,47994380.28
2024-06-27,251340,KODEX 코스닥150선물인버스,2024-06-26,3583.0,48162686.0,3594.0,0.006544794864649117,48238082.178
2024-07-01,251340,KODEX 코스닥150선물인버스,2024-06-28,3598.0,48162828.0,3582.75,-0.7232108115619739,47886753.46275
2024-07-02,233740,KODEX 코스닥150레버리지,2024-07-01,10547.0,48020491.0,10727.5,1.4088200436143028,48769044.03875
2024-07-15,122630,KODEX 레버리지,2024-07-08,22165,48319700,22040,-0.863106248590109,47975129.20000002
2024-07-16,233740,KODEX 코스닥150레버리지,2024-07-12,11392.5,48190275.0,11346.5,-0.7031687513715117,47923701.45750001
2024-07-24,251340,KODEX 코스닥150선물인버스,2024-07-22,3578.0,24931504.0,3632.25,1.2139358580212427,25271553.723
2024-07-26,122630,KODEX 레버리지,2024-07-24,20250,70814250,19685,-3.085938271604939,68735187.33250001
2024-08-05,122630,KODEX 레버리지,2024-07-29,20025,46858500,18030,-10.247602996254674,42126914.699999996
2024-08-07,251340,KODEX 코스닥150선물인버스,2024-08-05,3864.0,42071232.0,3832.0,-1.126915113871625,41660231.77600001
2024-08-08,252670,KODEX 200선물인버스2X,2024-07-26,1997,47009380,2285,14.10000000000001,53708216.64999999
2024-08-13,233740,KODEX 코스닥150레버리지,2024-08-08,8676.263157894737,33325526.789473683,9075.0,4.288827351091009,34804789.3875
2024-08-19,122630,KODEX 레버리지,2024-08-08,16415,47685575,18960,15.180855924459344,54996181.79999999
2024-08-22,233740,KODEX 코스닥150레버리지,2024-08-21,9505.0,36413655.0,9293.75,-2.519180694371376,35550949.715625
2024-09-09,251340,KODEX 코스닥150선물인버스,2024-09-05,3896.0,51407720.0,4059.5,3.890316991786448,53484754.84625
2024-09-12,251340,KODEX 코스닥150선물인버스,2024-09-10,4038.0,53402550.0,3918.5,-3.254946755819704,51744429.25625
2024-09-20,122630,KODEX 레버리지,2024-09-13,16325,51668625,16690,1.9324808575803991,52744614.22500001
2024-09-25,122630,KODEX 레버리지,2024-09-23,16470,52654590,17170,3.94377656344871,54810151.265
2024-09-27,252670,KODEX 200선물인버스2X,2024-09-05,2210,51559300,2085,-5.947624434389143,48570085.425000004
2024-09-27,122630,KODEX 레버리지,2024-09-26,16940,54733140,17635,3.7965613931523055,56893216.972500004
2024-10-10,233740,KODEX 코스닥150레버리지,2024-10-02,8996.0,13161148.0,9579.25,6.1737119275233425,13993421.085875003
2024-10-11,252670,KODEX 200선물인버스2X,2024-10-02,2290,52734120,2200,-4.22423580786025,50585607.60000001
2024-10-17,233740,KODEX 코스닥150레버리지,2024-10-11,9561.0,33817257.0,9020.0,-5.949916326744052,31855884.390000004
2024-10-28,251340,KODEX 코스닥150선물인버스,2024-10-22,3735.0,51020100.0,3801.75,1.4844678714859465,51854007.1425
2024-10-29,252670,KODEX 200선물인버스2X,2024-10-23,2265,50869635,2215,-2.504194260485641,49672064.972500004
2024-10-31,251340,KODEX 코스닥150선물인버스,2024-10-29,3798.0,65990250.0,3784.0,-0.6680621379673494,65648379.5
2024-11-06,233740,KODEX 코스닥150레버리지,2024-11-04,8395.0,4592065.0,8998.75,6.8809931506849304,4914932.775625001
2024-11-15,251340,KODEX 코스닥150선물인버스,2024-11-07,3790.0,65866410.0,4012.5,5.561906332453833,69628637.64375001
2024-11-18,252670,KODEX 200선물인버스2X,2024-10-31,2280,35383320,2535,10.867434210526325,39281654.002500005
2024-11-25,122630,KODEX 레버리지,2024-11-19,14660,54447240,15430,4.944508867667131,57221059.47000001
2024-11-25,251340,KODEX 코스닥150선물인버스,2024-11-19,4017.0,54297789.0,4031.0,0.047996016928057675,54405296.4595
2024-12-03,251340,KODEX 코스닥150선물인버스,2024-11-26,4022.0,72556880.0,4095.25,1.518501367478866,73767492.53500001
2024-12-04,252670,KODEX 200선물인버스2X,2024-11-29,2425,38904275,2505,2.994020618556713,40127433.42750001
2024-12-05,233740,KODEX 코스닥150레버리지,2024-12-04,7158.019390581718,39863009.98614959,6937.5,-3.3761108552676173,38576985.09375
2024-12-12,251340,KODEX 코스닥150선물인버스,2024-12-06,4160.0,38517440.0,4070.25,-2.454215745192299,37629915.082875
2024-12-13,252670,KODEX 200선물인버스2X,2024-12-05,2485,73861655,2450,-1.7063380281690033,72712117.97500001
2024-12-19,252670,KODEX 200선물인버스2X,2024-12-18,2485,55171970,2555,2.512676056338029,56641020.835
2024-12-20,233740,KODEX 코스닥150레버리지,2024-12-18,7065.0,5779170.0,6548.75,-7.596187190375087,5348842.18375
2024-12-30,251340,KODEX 코스닥150선물인버스,2024-12-23,4275.0,5339475.0,4231.5,-1.3160175438596444,5277215.784750001
2025-01-06,252670,KODEX 200선물인버스2X,2024-12-20,2570,105783770,2475,-3.9909533073929997,101720664.7875
