date,code,name,buy_date,buy_price,first_money,sell_price,revenue_rate,return_money
2025-10-14,233740,KODEX 코스닥150레버리지,2025-10-13,9670.99293642785,1992224.5449041373,9767.5,0.6964054736698566,2009086.8425000003
2025-10-21,233740,KODEX 코스닥150레버리지,2025-10-17,9911.0,7066543.0,10542.75,6.064669306830804,7505705.278875001
2025-10-29,122630,KODEX 레버리지,2025-10-15,33015,7065210,42475,28.31066182038469,9076015.524999999
2025-10-29,233740,KODEX 코스닥150레버리지,2025-10-22,10682.0,7488082.0,11646.75,8.718001076577421,8152125.192375001
2025-11-05,233740,KODEX 코스닥150레버리지,2025-10-30,11709.5,11194282.0,12263.5,4.4241043597079335,11706320.141000004
2025-11-06,122630,KODEX 레버리지,2025-11-05,43115,5992985,44250,2.3285457497390696,6141523.875
2025-11-10,122630,KODEX 레버리지,2025-11-07,41095,8917615,41920,1.704532181530606,9082995.040000001
2025-11-17,122630,KODEX 레버리지,2025-11-11,44800,9004800,43180,-3.9106473214285646,8666161.23
2025-11-18,233740,KODEX 코스닥150레버리지,2025-11-14,12224.195107398567,8984783.403937947,11908.5,-2.878669286345775,8739618.37875
2025-11-26,251340,KODEX 코스닥150선물인버스,2025-11-24,2995.0,6091830.0,3015.25,0.37511268781303314,6123818.972250001
2025-12-03,122630,KODEX 레버리지,2025-11-25,40370,11263230,41965,3.6450272479564156,11690672.647499999
2025-12-11,233740,KODEX 코스닥150레버리지,2025-12-09,12346.5,8901826.5,12372.25,-0.09175171101120726,8907011.661625
2025-12-12,122630,KODEX 레버리지,2025-12-09,44780,8911220,44160,-1.6824698526127688,8774658.24
2025-12-16,233740,KODEX 코스닥150레버리지,2025-12-12,12289.5,8836150.5,11747.0,-4.707715936368437,8433423.8605
2025-12-16,122630,KODEX 레버리지,2025-12-15,42830,8822980,42825,-0.3116565491477834,8808717.075000001
2025-12-26,251340,KODEX 코스닥150선물인버스,2025-12-23,2932.0,3017028.0,2937.75,-0.10418229877215628,3018410.3328750003
2026-01-02,251340,KODEX 코스닥150선물인버스,2025-12-30,2940.0,2152080.0,2914.95,-1.1507627551020476,2130542.7849
2026-01-14,233740,KODEX 코스닥150레버리지,2026-01-12,12240.0,2570400.0,11941.5,-2.7350674019607797,2503953.4275
2026-01-21,122630,KODEX 레버리지,2025-12-30,47345,8616790,62845,32.38930193262225,11420633.314999998
2026-01-21,233740,KODEX 코스닥150레버리지,2026-01-15,11850.0,1267950.0,11861.25,-0.20520569620252305,1267250.0193750001
2026-01-28,122630,KODEX 레버리지,2026-01-27,66500,6916000,73580,10.33064661654136,7640841.520000001
2026-02-02,233740,KODEX 코스닥150레버리지,2026-01-23,12360.5,12953804.0,18005.0,45.29712997047045,18840936.140000004
2026-02-05,233740,KODEX 코스닥150레버리지,2026-02-04,19013.5,13233396.0,17712.0,-7.134868645962077,12309060.672
2026-02-06,122630,KODEX 레버리지,2026-02-04,76485,13231905,67306.8,-12.281999999999998,11626610.285400001
2026-02-10,233740,KODEX 코스닥150레버리지,2026-02-09,17346.78125,15560062.78125,17479.5,0.46394386926970516,15655592.832749998
2026-02-25,122630,KODEX 레버리지,2026-02-10,79320,8328600,101655,27.81585665658094,10657764.337499999
2026-03-04,233740,KODEX 코스닥150레버리지,2026-03-03,20262.550904424344,17101592.963334147,17400,-14.406106834967181,14663571.600000001
2026-03-10,233740,KODEX 코스닥150레버리지,2026-03-06,17930.5,11923782.5,18050.25,0.3668546610523948,11985411.125625001
2026-03-16,122630,KODEX 레버리지,2026-03-11,86180,11892840,80235,-7.188004757484327,11055821.355
2026-03-16,233740,KODEX 코스닥150레버리지,2026-03-12,17012.0,3895748.0,16758.0,-1.7908241241476535,3831825.6270000003
2026-03-20,122630,KODEX 레버리지,2026-03-17,87365,11444815,90665,3.471590453843075,11859299.3275
2026-03-23,233740,KODEX 코스닥150레버리지,2026-03-18,17611.937443879076,3733730.7381023644,15410.445263394191,-12.78125,3262113.874245809
2026-03-25,251340,KODEX 코스닥150선물인버스,2026-03-24,2075.9508196721313,11455096.62295082,2010.25,-3.46010706135052,11075920.66075
2026-03-26,122630,KODEX 레버리지,2026-03-25,85760,11406080,78041.6,-9.286499999999988,10363963.5008
2026-03-31,233740,KODEX 코스닥150레버리지,2026-03-30,16066.05271707029,5349995.554784407,14057.796127436504,-12.78124999999999,4674224.241270701
2026-04-03,122630,KODEX 레버리지,2026-04-02,80980,10365440,73691.8,-9.286499999999997,9418401.5744
2026-04-08,122630,KODEX 레버리지,2026-04-06,76495,17593850,90015,17.34784626446174,20672394.825000003
2026-04-13,251340,KODEX 코스닥150선물인버스,2026-04-02,2094.0,2181948.0,2174.5,3.53855062082141,2262430.2565
2026-04-15,251340,KODEX 코스닥150선물인버스,2026-04-14,2115.0,2315925.0,2076.0,-2.1412056737588667,2269810.17
