date,code,name,buy_date,buy_price,first_money,sell_price,revenue_rate,return_money
2025-11-18,233740,KODEX 코스닥150레버리지,2025-11-14,12224.195107398567,9229267.306085918,11908.5,-2.878669286345775,8977431.123750001
2025-11-26,251340,KODEX 코스닥150선물인버스,2025-11-24,2995.0,6253560.0,3015.25,0.37511268781303314,6286398.237000001
2025-12-03,122630,KODEX 레버리지,2025-11-25,40370,11586190,41965,3.6450272479564156,12025889.067499999
2025-12-11,233740,KODEX 코스닥150레버리지,2025-12-09,12346.5,9148756.5,12372.25,-0.09175171101120726,9154085.494125001
2025-12-12,122630,KODEX 레버리지,2025-12-09,44780,9135120,44160,-1.6824698526127688,8995127.040000001
2025-12-16,233740,KODEX 코스닥150레버리지,2025-12-12,12289.5,9069651.0,11747.0,-4.707715936368437,8656282.071
2025-12-16,122630,KODEX 레버리지,2025-12-15,42830,9037130,42825,-0.3116565491477834,9022520.887500001
2025-12-26,251340,KODEX 코스닥150선물인버스,2025-12-23,2932.0,3096192.0,2937.75,-0.10418229877215628,3097610.6040000003
2026-01-02,251340,KODEX 코스닥150선물인버스,2025-12-30,2940.0,2216760.0,2914.95,-1.1507627551020476,2194575.49155
2026-01-14,233740,KODEX 코스닥150레버리지,2026-01-12,12240.0,2643840.0,11941.5,-2.7350674019607797,2575494.954
2026-01-21,122630,KODEX 레버리지,2025-12-30,47345,8806170,62845,32.38930193262225,11671636.244999997
2026-01-21,233740,KODEX 코스닥150레버리지,2026-01-15,11850.0,1315350.0,11861.25,-0.20520569620252305,1314623.8518750004
2026-01-28,122630,KODEX 레버리지,2026-01-27,66500,7115500,73580,10.33064661654136,7861250.410000001
2026-02-02,233740,KODEX 코스닥150레버리지,2026-01-23,12360.5,13287537.5,18005.0,45.29712997047045,19326341.937500004
2026-02-05,233740,KODEX 코스닥150레버리지,2026-02-04,19013.5,13613666.0,17712.0,-7.134868645962077,12662769.312
2026-02-06,122630,KODEX 레버리지,2026-02-04,76485,13537845,67306.8,-12.281999999999998,11895433.644600002
2026-02-10,233740,KODEX 코스닥150레버리지,2026-02-09,17346.78125,15959038.75,17479.5,0.46394386926970516,16057018.29
2026-02-25,122630,KODEX 레버리지,2026-02-10,79320,8566560,101655,27.81585665658094,10962271.889999997
2026-03-04,233740,KODEX 코스닥150레버리지,2026-03-03,20262.550904424344,17547369.083231483,17400,-14.406106834967181,15045797.4
2026-03-10,233740,KODEX 코스닥150레버리지,2026-03-06,17930.5,12246531.5,18050.25,0.3668546610523948,12309828.268875001
2026-03-16,122630,KODEX 레버리지,2026-03-11,86180,12237560,80235,-7.188004757484327,11376279.945
2026-03-16,233740,KODEX 코스닥150레버리지,2026-03-12,17012.0,3980808.0,16758.0,-1.7908241241476535,3915489.9420000003
2026-03-20,122630,KODEX 레버리지,2026-03-17,87365,11706910,90665,3.471590453843075,12130886.335
2026-03-23,233740,KODEX 코스닥150레버리지,2026-03-18,17611.937443879076,3839402.3627656386,15410.445263394191,-12.78125,3354437.851818803
2026-03-25,251340,KODEX 코스닥150선물인버스,2026-03-24,2075.9508196721313,11749881.639344264,2010.25,-3.46010706135052,11360947.977500001
2026-03-26,122630,KODEX 레버리지,2026-03-25,85760,11663360,78041.6,-9.286499999999988,10597737.1136
2026-03-26,233740,KODEX 코스닥150레버리지,2026-03-25,17143.76825323475,51431.304759704246,17343.5,0.8632923765606333,51952.454249999995
2026-03-31,233740,KODEX 코스닥150레버리지,2026-03-30,16066.05271707029,5494590.029238039,14057.796127436504,-12.78124999999999,4800554.62616991
2026-04-03,122630,KODEX 레버리지,2026-04-02,80980,10608380,73691.8,-9.286499999999997,9639145.3613
2026-04-08,122630,KODEX 레버리지,2026-04-06,76495,18052820,90015,17.34784626446174,21211674.69
2026-04-13,251340,KODEX 코스닥150선물인버스,2026-04-02,2094.0,2242674.0,2174.5,3.53855062082141,2325396.16575
2026-04-15,251340,KODEX 코스닥150선물인버스,2026-04-14,2115.0,2375145.0,2076.0,-2.1412056737588667,2327850.978
