Date,Total_Money,Ror,Cum_Ror,Highwatermark,Drawdown,MaxDrawdown
2025-04-14,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-15,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-16,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-17,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-18,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-21,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-22,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-23,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-24,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-25,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-28,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-29,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-04-30,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-02,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-07,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-08,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-09,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-12,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-13,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-14,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-15,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-16,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-19,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-20,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-21,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-22,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-23,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-26,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-27,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-28,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-29,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-05-30,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-02,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-04,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-05,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-09,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-10,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-11,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-12,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-13,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-16,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
